Load History,Distance to Task,Total Distance Travelled,Robot Type,Task Type,Capability Match?,Suitability
3,14.034698370504847,16.390501279287754,Small,Medium,0,0.0
5,10.470635179699975,37.27128895387108,Medium,Medium,1,3.8845844396879263
3,4.619411530810538,37.33322481622261,Small,Large,0,0.0
3,22.121036431256492,24.604384801198748,Medium,Medium,1,3.768155753719919
0,12.63992568954472,12.601851159807143,Large,Large,1,6.586891367446645
0,14.165259065101285,46.19796250601792,Large,Medium,0,0.0
4,21.12566033719125,40.7722051962154,Small,Small,1,2.7244055833737484
1,18.1433743194351,33.18447103230809,Large,Small,0,0.0
0,7.645078053049592,49.9857486573765,Small,Small,1,4.999999999999999
5,2.014368353322782,27.37235769667878,Medium,Large,0,0.0
5,23.260954794613138,34.270391961727114,Small,Small,1,2.6328086618988857
5,22.53332810508121,13.245239696021738,Medium,Large,0,0.0
7,6.465286386724073,40.57876677157557,Small,Small,1,3.396552137865891
4,4.245466392788996,15.18961789832391,Large,Large,1,5.830585095691113
6,14.325162016065422,38.75032174613297,Small,Small,1,2.419187404140726
2,22.237186889984535,16.40389252633902,Small,Large,0,0.0
9,20.624009172370037,28.957516496508966,Small,Small,1,1.8296663052008857
8,19.274648652197047,38.81928522024313,Large,Large,1,1.8363907755823168
8,8.42345031057929,44.67226710577193,Large,Small,0,0.0
1,10.568022401042127,28.43535523784095,Large,Medium,0,0.0
4,2.595910660411624,39.27375631707427,Medium,Medium,1,5.691257524962187
3,6.70725828600803,45.012968506376716,Small,Large,0,0.0
8,15.579107299128314,29.393038694537555,Small,Medium,0,0.0
0,12.911230201629047,5.4712175196287625,Small,Small,1,7.003796232810411
1,10.028127690281652,37.41715949795031,Large,Medium,0,0.0
4,23.638506607839,13.52938160817445,Medium,Medium,1,3.84338798611029
9,0.9220953649734853,31.07578693089576,Small,Small,1,3.927111176145473
8,6.624181542625751,37.665665739320325,Medium,Large,0,0.0
8,24.808646729827526,28.033669795639838,Small,Large,0,0.0
3,7.452100045805599,4.1574334825446035,Small,Small,1,6.696941212542827
2,22.70775230182004,44.60196974706667,Medium,Medium,1,2.506055466407624
9,4.355332425774009,36.45184477964199,Large,Large,1,3.396705913668919
9,17.230729222831368,1.7494626487985276,Small,Small,1,3.8066681066206995
1,17.319987387397564,14.929081564444463,Small,Small,1,6.065383467360329
6,6.750244759594349,35.478995398728046,Medium,Medium,1,3.5248220236631305
7,13.463435993149242,35.214529098252086,Small,Small,1,2.485477860915923
8,0.13260251992618932,46.71736960279016,Small,Large,0,0.0
5,21.489804298665504,21.854049007809895,Large,Small,0,0.0
9,20.918220297155077,46.07485115671155,Large,Large,1,0.9901241347206459
6,19.26459497814476,28.39525065285465,Large,Large,1,2.4230467647862435
3,13.791896021915202,22.496670729620995,Large,Large,1,4.405319183346088
6,19.225674442149163,26.284265367213884,Large,Large,1,2.6994464976556283
6,12.927085738896382,18.37782649740427,Large,Large,1,3.832262788094016
2,7.4923415897745125,10.370656429467328,Small,Small,1,6.0193915892114855
4,23.40684466204367,45.42973312466215,Large,Large,1,1.8692306795938396
2,17.03299809558051,23.49474588300761,Small,Small,1,4.623023251401104
0,5.331589226996483,29.68490283638146,Medium,Small,0,0.0
5,18.451946158976696,37.52624404443986,Small,Small,1,2.647331079998242
5,8.002101501799103,28.4769865393493,Medium,Medium,1,4.137664166960366
0,3.233990231886061,46.12709195296466,Small,Small,1,4.999999999999999
6,10.377971780038372,8.947411638823077,Medium,Large,0,0.0
8,8.701435891523609,15.727335796986585,Medium,Medium,1,4.543718013465503
0,17.003392058734114,19.920715642280772,Large,Large,1,5.452644787344147
6,15.054486447051369,21.182801747311792,Large,Large,1,3.0623846095059544
5,1.4031337628967773,31.045930754743218,Medium,Medium,1,4.999999999999998
9,0.41504186417483657,35.49541166383403,Small,Medium,0,0.0
8,10.34120991029574,0.150944972214212,Small,Small,1,5.751088323364369
7,12.10589728121027,22.30898236805741,Medium,Medium,1,3.9787830435876637
4,24.29110664114352,18.530773816457224,Small,Small,1,3.381161568980493
5,8.204704668575639,30.114349632071363,Medium,Small,0,0.0
2,9.62014921029842,25.90160565575846,Medium,Medium,1,5.262177016446419
3,15.896649007927918,17.034876349263016,Large,Large,1,4.811939482120074
8,6.658521508667784,49.35983454574794,Medium,Large,0,0.0
2,1.0412182742292553,23.506980503792846,Large,Large,1,6.863950971851369
6,19.777763416056356,17.86313053085079,Small,Small,1,3.245287639925786
1,23.312665107877166,30.901510538015003,Large,Large,1,3.8965438154783434
0,6.23650610020938,2.8532627338476724,Small,Small,1,8.073828006365044
9,24.350419243864152,31.365320908510213,Small,Small,1,1.002913076920882
6,19.27009391441478,27.593949214647782,Medium,Medium,1,2.5369892096428925
9,1.8781576265896964,27.464574108797517,Small,Small,1,4.248880944935887
9,15.207937764484997,15.11475232661224,Small,Small,1,3.4085770696916895
6,7.17915509463149,48.1880315882163,Medium,Large,0,0.0
9,8.838877088018924,14.150888784465065,Medium,Medium,1,3.967719484246679
8,0.6160390035922142,38.769959003417426,Large,Large,1,3.4450394416237757
2,1.3726688523624853,21.30740738294649,Small,Small,1,6.915463405545896
8,9.88463250232679,19.561964509661873,Large,Large,1,4.247228181403621
8,1.6626335232456602,5.498151492359482,Medium,Medium,1,5.8528746998163586
7,18.361599250466284,45.38249701280838,Small,Small,1,1.9970263612811063
3,20.77015046754507,5.494644049615616,Large,Large,1,5.48056534722205
6,17.223246892315927,8.610625912700531,Small,Large,0,0.0
7,14.473285079452838,14.591357213859746,Small,Small,1,3.6201887943070084
2,18.451660262310178,38.13012126494888,Large,Medium,0,0.0
8,16.19859991099532,38.063856932297575,Large,Large,1,1.8611970687242685
8,19.43255928962928,43.673824680550176,Large,Large,1,1.7519269167993268
9,6.317420789004194,6.56901887308382,Small,Medium,0,0.0
1,7.6963399799260115,21.246681178571347,Medium,Small,0,0.0
5,14.132549490744006,35.28247723316091,Large,Large,1,3.1758583113815524
3,20.490405956739867,17.880829359426293,Medium,Medium,1,4.4212067176154966
0,19.768812235280997,31.671823864100922,Large,Large,1,3.8819437386332143
3,24.425331954511933,38.448152721728846,Large,Large,1,3.07212717201357
1,16.963522527897233,33.37625994914851,Large,Large,1,3.802819948200082
9,16.211078542762266,44.26948580757401,Small,Small,1,1.2018200806243098
1,15.649375120743114,37.51412257854811,Small,Large,0,0.0
7,6.702544068862862,5.58855808719102,Small,Large,0,0.0
3,24.156534852583682,39.21094251372107,Small,Small,1,3.0140243879963493
5,20.490157390560825,35.25083949500862,Large,Large,1,2.6161978764958107
8,8.308374930336033,39.23914024705206,Large,Large,1,2.9680745936853925
5,14.213483488997628,10.244495620136895,Large,Large,1,4.610576830379009
1,4.9627145177065515,22.63154284648597,Small,Large,0,0.0
8,12.728986040527127,35.620791885250306,Small,Large,0,0.0
6,16.19506422825341,14.326180211799016,Medium,Medium,1,3.4663172102889415
6,15.718382439517912,36.55564919378359,Large,Medium,0,0.0
1,6.405697396708793,22.804814168907896,Large,Large,1,6.469824457813702
6,11.571040860362537,6.293545366802067,Small,Medium,0,0.0
4,10.449898566197287,6.91460653823594,Medium,Small,0,0.0
9,17.42235227115261,19.58476449817625,Large,Large,1,3.072845510655162
9,16.14539279381129,34.395252618065605,Medium,Medium,1,2.0153102104212715
5,8.589924885897496,10.502113099777816,Small,Small,1,5.355366989090119
4,22.859777033987648,29.45212007355011,Small,Small,1,3.098025091856659
5,5.0606095920351315,40.82562126879606,Medium,Medium,1,4.573882446016373
4,24.292720114316236,8.998383997313631,Large,Medium,0,0.0
3,14.803912471667774,33.862692372331935,Small,Medium,0,0.0
7,3.8807586855932996,44.31674446060006,Medium,Medium,1,3.593799253284414
3,3.1444264265709427,49.95939200156228,Medium,Medium,1,4.529466709607969
6,19.366073406671365,37.75134341383101,Large,Large,1,1.88914265491218
7,19.171027963310692,21.212526874495772,Small,Large,0,0.0
0,21.317463122861387,42.84218675659289,Large,Small,0,0.0
0,1.144527800740061,16.27377654344184,Small,Large,0,0.0
2,8.41248152162005,12.170057692174407,Large,Medium,0,0.0
0,15.94791933243343,16.538091855567867,Small,Small,1,5.939484861097844
6,9.699674957309002,39.86852419015106,Medium,Medium,1,3.161433739970608
7,21.6085307047784,14.161769226826305,Medium,Medium,1,3.330641663228754
2,10.991402784742618,46.67046006854945,Medium,Medium,1,4.080936858784709
1,4.286048408083692,3.7352585977851573,Small,Small,1,8.155872635677916
0,16.734331148788804,24.73540010762002,Large,Large,1,4.7603601847648624
6,23.474387716955107,9.950353205631707,Large,Large,1,3.8007091935088493
6,5.760791276177418,36.476211963995546,Small,Small,1,3.6893935350768623
9,0.7271384245013224,15.58800313909623,Large,Large,1,5.11452081641334
7,18.130443982788027,35.94477157649333,Large,Small,0,0.0
9,11.438352249533484,25.738049021194104,Large,Small,0,0.0
5,24.628869289123596,15.820720649267821,Large,Medium,0,0.0
1,13.158645770111205,2.485166177144654,Small,Medium,0,0.0
6,18.647386406015602,45.28499542541394,Small,Small,1,1.9386610058879437
0,21.51899157596042,15.242645951299005,Large,Large,1,5.538239814114647
0,0.5812107194543836,37.45033862671344,Large,Large,1,6.039042366121177
7,14.65255219355703,42.45789221323903,Small,Large,0,0.0
0,20.38836512089992,0.37337761955894555,Small,Small,1,5.773779455504866
5,19.102981157978345,21.28299622825327,Medium,Medium,1,3.8811531318362578
6,23.610798109661914,29.37966611394466,Medium,Medium,1,2.2818005567420125
5,18.817007290831004,28.1171309831307,Small,Large,0,0.0
2,17.012154425018494,21.318641757439348,Medium,Large,0,0.0
8,0.7768777095383123,3.2450767666519775,Medium,Large,0,0.0
2,23.806723089397185,47.43825334430718,Large,Large,1,2.250698750982618
1,17.609717009305637,4.683602784352242,Medium,Medium,1,6.142618141753215
9,24.01040562136711,26.936073465748855,Small,Small,1,1.5561522221154533
3,22.99894357423124,14.766773193115219,Small,Small,1,3.749067630024902
7,15.092605954022325,18.97213559154546,Large,Medium,0,0.0
2,1.666786848226662,23.3159945429011,Large,Medium,0,0.0
2,3.6052956805649683,17.489076371268762,Large,Large,1,6.399157106695219
9,20.23780546769389,14.193861423064508,Medium,Small,0,0.0
7,20.82222187444236,7.82835046088251,Medium,Medium,1,3.590737482955652
5,12.359410754175986,37.30794293934678,Small,Medium,0,0.0
9,4.507517134657949,2.228552308756754,Medium,Medium,1,5.184063800501797
4,14.48468892374622,42.75456393392902,Medium,Small,0,0.0
2,19.53654983260002,28.160003103500486,Small,Medium,0,0.0
4,19.27108765492076,39.89081080851245,Large,Large,1,3.004192201656913
9,6.773269215142152,44.91030549472132,Large,Large,1,2.312594206339428
6,0.279254309339777,6.9779310513994055,Medium,Medium,1,6.599827745932488
3,22.49355425263092,1.611719723281313,Medium,Large,0,0.0
0,12.966661660004375,23.34827040206825,Large,Medium,0,0.0
0,18.37542350198044,20.634316061661632,Medium,Small,0,0.0
9,8.213249744472883,48.9653026253377,Large,Large,1,2.151337907574627
8,15.497771551654616,10.660658588674016,Medium,Medium,1,3.711045117388054
1,19.06776811955167,41.49653916620584,Large,Large,1,3.475533889625435
1,19.34865361283511,1.8636597593256032,Large,Medium,0,0.0
3,24.94578146895842,39.94167471351254,Small,Small,1,2.9496907226388007
9,2.739904900555029,4.185499793812103,Small,Small,1,5.170632850181858
3,15.700204298823852,33.911166154396696,Medium,Medium,1,3.398704654163019
4,14.908134081816632,1.246378249207597,Large,Large,1,5.906237105775207
7,14.822853895621227,1.399528550571627,Small,Small,1,4.045598481658895
5,15.911274721140408,8.567723815934542,Small,Medium,0,0.0
9,11.532694688028023,41.45859462629994,Large,Large,1,2.578608381375626
8,20.26839691411227,43.041630581743604,Large,Large,1,1.6871966592277376
0,19.362024269879598,45.34933680306608,Small,Small,1,3.4703349570805004
3,9.731057049795202,8.769730721614199,Small,Small,1,5.818395090404442
7,0.8146462770050156,22.190605718031946,Medium,Medium,1,5.135225080219431
6,13.977654658083422,26.409949170651643,Large,Large,1,3.024827427304676
4,15.603513509890282,40.229508255484895,Small,Small,1,3.1148761918817733
6,14.192130590650711,23.81132738945388,Large,Large,1,3.180408804685688
6,23.610780069683837,4.161510553111503,Large,Large,1,4.0998277459324886
7,23.573074285813973,31.617001139481044,Small,Large,0,0.0
2,13.381368044114133,45.21983351790455,Small,Large,0,0.0
1,9.974384305560957,44.923827212961356,Medium,Small,0,0.0
1,3.7481741435453744,27.89136900649747,Medium,Large,0,0.0
6,8.07802179368882,45.91946988575697,Small,Small,1,3.351126879279632
5,1.314793190430752,10.46641779187003,Small,Large,0,0.0
0,7.216789139402241,20.489884355790988,Medium,Medium,1,6.5738140079328184
0,10.875646917075601,10.408755856206403,Large,Medium,0,0.0
7,4.146737838206274,27.0231161912777,Small,Medium,0,0.0
4,0.4190558118526616,19.353184059872348,Small,Small,1,6.2465027456656825
4,15.331754440496598,32.06397880177263,Small,Small,1,3.1348999124438777
5,17.812111346751948,17.33988355357355,Medium,Medium,1,4.109168095301835
1,4.6820917674528255,20.173158066352357,Medium,Large,0,0.0
1,24.358435050566733,10.522018427348861,Large,Large,1,4.810543120815792
0,16.667126991078483,26.60503914752169,Medium,Small,0,0.0
8,18.17202152951964,3.035462155545149,Small,Small,1,3.666605025380911
3,0.3593196177710395,40.70952600903933,Large,Large,1,5.8743789110786615
0,4.17391542458477,13.347798946445705,Medium,Medium,1,7.2518967917787265
7,24.51257142063453,20.571778180220402,Medium,Medium,1,3.018525057607625
0,20.011775369622242,47.95772322004025,Medium,Large,0,0.0
8,17.91464246820375,42.931701142753454,Large,Large,1,1.8257109990057043
9,1.2752749501062755,10.793786700404812,Large,Large,1,5.190572959010074
6,1.6584279116856948,47.74591389817313,Medium,Medium,1,4.0998277459324886
9,4.465943093573096,8.295701258645222,Medium,Medium,1,4.499362636695389
0,6.930012557081508,11.666500189674455,Medium,Large,0,0.0
0,19.43636977986633,30.722531018448308,Small,Small,1,3.8979409778722234
9,16.50101204665161,49.68136691634258,Small,Small,1,1.0381744941481135
6,3.1806472988855026,9.744150797357044,Large,Small,0,0.0
5,23.031446858161907,35.31376586455443,Medium,Medium,1,2.615252653279411
2,8.490529668428959,4.254915943324628,Medium,Medium,1,6.982359119180276
4,2.787152065007664,3.569494367811399,Medium,Large,0,0.0
5,19.87275486127697,37.08620026410298,Small,Large,0,0.0
3,5.151348359914351,22.687307614171164,Small,Medium,0,0.0
4,11.001119161349665,16.015290989371923,Large,Large,1,4.877226366180798
9,9.067502886481282,36.40986029528614,Large,Large,1,3.07810069789285
5,9.607914718916287,45.6883897336887,Small,Small,1,3.3121610404802913
6,11.928761321061279,19.052220588839912,Small,Medium,0,0.0
2,18.47048714855049,36.66521990040487,Small,Small,1,3.3626526359040074
2,8.197274033170732,19.279921801485965,Medium,Medium,1,5.6166882868640515
6,21.114296939720198,19.9670534368604,Medium,Medium,1,3.1276304328667632
5,13.05064929139391,41.67139871970515,Small,Small,1,3.468078296691647
0,13.375299320649624,7.710513556771264,Small,Small,1,6.895567065418979
0,13.15752804204742,13.398863172277252,Small,Large,0,0.0
3,22.92908625733765,35.4959426149441,Medium,Medium,1,3.2639993413005355
4,15.106232416027973,46.6487681447155,Small,Small,1,3.120459243992344
4,6.906292189962632,49.921599231030726,Large,Small,0,0.0
5,10.150875645746959,45.3596861925286,Medium,Medium,1,3.3186779617325155
8,15.294952136339704,30.48854900568239,Medium,Medium,1,2.1433789264810352
4,5.428631363155589,37.466482452679735,Large,Small,0,0.0
7,19.103474645951028,9.120526920005922,Medium,Medium,1,3.5327152894972724
6,6.951817133442911,48.59253335811422,Small,Small,1,3.493441013129958
0,20.708076287964445,28.108709708191178,Medium,Large,0,0.0
2,22.291714222708386,20.92169775000407,Small,Medium,0,0.0
3,19.022899153825282,4.53839790870168,Large,Large,1,6.002414459028211
9,1.7118333089899433,49.878515522936304,Medium,Medium,1,2.6739765453842517
8,7.939721877514841,44.51023755455644,Small,Small,1,2.9157190758832003
3,22.131742661287134,28.480262033537613,Small,Small,1,3.6052070636197038
4,2.0125110755784603,10.072899473240776,Medium,Medium,1,6.934576997995087
6,10.295837919849832,36.62643062721848,Large,Medium,0,0.0
8,8.218175808719868,39.76344562529809,Small,Large,0,0.0
7,6.174068377745046,21.843334089302374,Small,Medium,0,0.0
5,17.36378041584096,11.680356479865667,Medium,Medium,1,4.40183156444761
4,14.3520127350002,29.58125453791121,Large,Large,1,3.345506170311731
7,6.96213061641699,25.075445422864245,Large,Small,0,0.0
5,3.3583836521395902,42.64241733448415,Medium,Medium,1,4.852501360638212
1,23.575483148526633,9.466378963801859,Small,Small,1,4.814455252435509
7,16.707574524833717,11.51508320518455,Large,Large,1,3.4800120285692615
8,23.860753409432466,16.384650342601542,Medium,Large,0,0.0
4,1.6649987120344685,39.84004598203834,Small,Small,1,5.847956889993249
5,9.720066589124265,28.597653013169843,Medium,Medium,1,3.9310491390827202
7,4.86998298689692,32.96098829707492,Large,Small,0,0.0
3,2.7370560558677175,14.940429225118146,Large,Large,1,6.444109034068555
3,2.0421633811400666,5.716525203808387,Large,Large,1,7.61807312373741
0,23.520401108961682,0.8143422970144365,Medium,Medium,1,5.0
4,15.431610130263513,32.183609893776136,Small,Small,1,3.1332292375186257
0,17.54220978271834,24.445681930044298,Medium,Small,0,0.0
3,23.9620345839909,16.073278205199554,Medium,Large,0,0.0
9,9.004483795389092,47.69791382027705,Medium,Medium,1,2.0867116749755974
4,22.601296222072804,42.567355410206176,Medium,Medium,1,2.461412906207378
2,9.426795539057075,28.0359359011321,Medium,Medium,1,5.213653300477289
1,3.925262073520461,17.45355385862083,Small,Large,0,0.0
7,16.981857876017102,20.213674117897828,Large,Large,1,3.0758091808777768
6,15.578847259898046,24.699916613746776,Medium,Large,0,0.0
4,1.4229831876498649,25.308293371890496,Large,Medium,0,0.0
7,17.502151285365876,25.237665998274007,Medium,Small,0,0.0
2,6.323453433508083,30.986163278910624,Large,Small,0,0.0
2,18.322621337947755,49.253314662740664,Small,Small,1,3.3689464710454935
5,12.383563224339106,22.726188683368793,Large,Large,1,3.9067430747185914
7,8.656932974147741,9.574405809918757,Large,Small,0,0.0
4,12.795154409236579,23.69932247102219,Small,Large,0,0.0
9,11.357608907634573,25.220494247991816,Large,Large,1,3.1657042746592596
4,13.781599552366927,44.51338161857191,Large,Large,1,3.437451443309668
3,20.18083497415657,46.88276718728733,Medium,Small,0,0.0
8,14.196154291918967,38.278835005108526,Medium,Large,0,0.0
7,22.1205579859838,6.374398501651601,Large,Large,1,3.658752348341307
0,7.253906216442046,25.498074226389235,Medium,Small,0,0.0
2,15.296962246296426,8.165367836863785,Medium,Medium,1,5.820947995075506
1,7.519072278468794,18.861217875690368,Small,Medium,0,0.0
8,3.791712869850261,9.728488376910093,Large,Large,1,5.262253143373419
5,1.2657802994953449,42.53391506595826,Medium,Medium,1,4.978365165481332
0,23.136843212690756,9.142218053835165,Large,Large,1,5.0
1,11.398345665743282,48.19544863912967,Medium,Medium,1,4.596919247596437
8,8.900085114613804,48.90174022271384,Small,Large,0,0.0
1,22.234583697581996,11.802376149648296,Small,Medium,0,0.0
3,14.782558068342444,46.351769872557334,Medium,Medium,1,3.4321804159969163
7,17.470440687732598,1.2216763629632588,Medium,Medium,1,3.7698246154371526
0,14.182986716414145,23.040184435225935,Large,Large,1,5.054032211986375
9,9.532205726028165,14.704254527770349,Medium,Small,0,0.0
1,0.7323677461854555,26.762565455068522,Medium,Medium,1,6.726177813256577
1,21.663934597086808,22.00472869897888,Medium,Small,0,0.0
0,16.72223963826667,19.509690131285723,Large,Large,1,5.501300852886072
9,7.33434649911732,27.936717015054867,Large,Large,1,3.5922981830640683
2,12.65224918081094,27.932497656939216,Large,Large,1,4.6114497958261405
6,15.694135721944017,18.102591648663825,Medium,Medium,1,3.2289196419571007
0,1.1472572430037797,0.7968827748401686,Medium,Medium,1,9.301781840528886
4,12.41232117399987,49.09827677207922,Medium,Medium,1,3.2391483377004393
2,7.5754168360439325,24.322262986612213,Large,Medium,0,0.0
5,24.907520561132447,23.252912531225245,Large,Large,1,2.977401117093939
9,10.192008171999936,8.006123535294595,Medium,Medium,1,4.527168814360634
6,9.232536665333521,22.980875444105784,Large,Large,1,4.069235109574771
7,1.189328001022949,18.750822666425414,Medium,Medium,1,5.643422209643991
5,9.369427569679234,34.90665938800429,Large,Small,0,0.0
2,23.96394427070709,41.8837767257401,Medium,Medium,1,2.905131169355445
9,5.898999625170501,34.12153875032809,Medium,Medium,1,3.452016614464965
7,7.522916524996598,19.28389922058559,Small,Medium,0,0.0
8,6.600275881010689,5.682064527971958,Medium,Medium,1,5.593180099588161
1,14.245917349297924,15.309715756480202,Large,Large,1,6.084109789171515
9,21.103684680427616,33.91398374006281,Small,Small,1,1.583782275207067
0,24.902184708762785,16.51550563097245,Medium,Medium,1,4.787989497501195
0,0.3237019023391824,25.816582678015493,Large,Small,0,0.0
3,5.732626456126452,14.888476804315543,Small,Large,0,0.0
1,8.53102330097161,44.234147978926146,Small,Small,1,5.1520004232714784
7,7.716563605210725,9.88850261978113,Small,Small,1,5.3462748607151385
3,18.257306169460914,47.92965441100266,Small,Small,1,3.2035791610508375
0,14.886010474107497,13.693388223333669,Medium,Medium,1,6.338758925885511
7,24.525258229275636,49.40776257696271,Medium,Medium,1,0.8025525525525525
2,14.564665835446359,39.015065207631636,Small,Small,1,3.9685354857689346
9,8.319308346488352,45.462652322546546,Small,Small,1,2.14212973820557
7,10.419029212842117,25.682514529999644,Small,Medium,0,0.0
0,9.864298541432632,26.363199412460027,Large,Large,1,6.033954698688738
2,3.1330166421539714,29.725138991479394,Large,Small,0,0.0
6,6.062554479338236,1.270115578415304,Medium,Large,0,0.0
8,9.568145332576517,17.898288813190614,Small,Large,0,0.0
3,23.132820705888832,12.407308022963253,Medium,Medium,1,3.8849975087769653
7,18.305537075308116,3.7456742673876944,Medium,Medium,1,3.76798386312822
7,8.12365297223866,42.504506614680096,Small,Small,1,3.2267510825025765
2,19.47240801800047,28.17476846028007,Large,Large,1,3.9686216193343333
8,9.963957843016885,31.592964670010414,Small,Small,1,3.024758396654723
3,3.228739248425458,34.97660700535704,Small,Large,0,0.0
1,10.141945621562847,6.312368715934125,Medium,Medium,1,7.155720969603164
3,5.931203293605542,24.92184876641098,Small,Medium,0,0.0
6,12.605364052686083,41.670356169825276,Small,Large,0,0.0
3,6.149846727360009,30.133212318562062,Small,Medium,0,0.0
2,18.930470302296094,49.90018702303311,Medium,Medium,1,3.2715840030437935
2,0.858323247884385,31.785246631630002,Large,Small,0,0.0
3,6.880643702586572,18.28475618004457,Medium,Small,0,0.0
8,17.495706911415336,3.651949295563517,Medium,Medium,1,3.7686079301535598
2,8.079281680320651,40.101916657592085,Small,Small,1,4.990338208930637
7,9.288248855377699,35.95493061203786,Small,Large,0,0.0
6,3.4179014861212167,1.55764589398234,Large,Medium,0,0.0
7,1.2396141794689925,32.607816800717444,Medium,Medium,1,3.76798386312822
5,21.684247274533895,11.329261564598575,Large,Large,1,4.318048600394155
4,7.828290528475837,0.6635118392646633,Large,Large,1,6.499890518377111
8,10.44665454328786,15.609424052961106,Large,Large,1,4.541643351245942
8,6.998315718043682,25.240673904836108,Small,Small,1,4.095864963595595
8,23.516493511250818,42.50150947603442,Small,Small,1,1.4831516592234257
0,8.309872255604192,18.43432922404637,Large,Small,0,0.0
4,2.7903922458811623,25.50063678587577,Small,Small,1,5.77494336409281
6,12.596584500142448,11.317892935094614,Medium,Medium,1,4.441073546771282
4,2.0368024930273316,14.421189670235169,Large,Large,1,6.584430658529363
4,0.7658042003648197,38.58754272172021,Medium,Small,0,0.0
5,8.455819156174051,5.192881192298132,Small,Small,1,6.059946472661066
0,6.489657212122502,48.143426014325776,Large,Large,1,5.000000000000001
6,23.109623643124554,15.406501821687751,Small,Small,1,3.398052338371991
0,1.906076458491715,4.769887992360966,Large,Large,1,9.104792031678691
6,20.843611038159963,19.56423398840126,Large,Small,0,0.0
6,17.191071494652057,30.11046479909091,Small,Large,0,0.0
5,18.309322550266756,21.860540890035274,Large,Large,1,3.8894338198493608
3,18.620150729222644,39.46104627204805,Large,Large,1,3.154244339674514
8,4.014156951935888,2.650464166468808,Large,Medium,0,0.0
3,3.7165412924233587,17.83268077179195,Large,Small,0,0.0
9,23.206963633089064,16.238515822841286,Small,Small,1,2.1596431501993063
7,17.52984967019619,4.030376750834636,Small,Small,1,3.7654838073088164
9,20.976920501496128,39.64199148914552,Medium,Medium,1,1.529666068809762
6,23.59703038079864,3.1891398486125935,Small,Small,1,4.0998277459324886
2,0.1011974425171841,26.81351358442819,Small,Small,1,6.673357627103972
6,21.588195250482965,23.052870660051877,Small,Small,1,2.9482560744444566
6,1.475695227132523,49.305507558850096,Small,Medium,0,0.0
2,9.585221373022424,36.75919918417755,Small,Small,1,5.136959958824591
5,19.802900819390494,46.10304770401429,Medium,Medium,1,2.5404173891590305
5,20.291303589309397,13.918053137440323,Medium,Medium,1,4.245238776210707
1,14.085985967974318,11.519900045700664,Small,Small,1,6.391476166463496
1,13.334095181721612,37.50698241134281,Large,Large,1,4.652301245951647
7,1.8135016414988798,48.70545736515443,Small,Large,0,0.0
3,0.3812223418157318,23.33932456017105,Small,Small,1,6.452747673494297
8,14.79168121782339,35.17860636045027,Medium,Medium,1,2.0537311852764013
3,12.675731811880816,15.073575371923443,Large,Large,1,5.12228828244865
0,4.153116740128027,49.79757120911975,Large,Large,1,4.999999999999999
4,12.227055447389764,27.616347877029053,Large,Medium,0,0.0
7,17.963901783318235,42.56860062998871,Large,Medium,0,0.0
8,4.111620494939736,27.66984336773658,Small,Small,1,4.145230559876927
4,18.136268528899894,7.913074656067309,Small,Small,1,5.3407652495529785
0,18.8501138172509,44.88304715299698,Small,Large,0,0.0
0,19.375192736560567,32.3376558111993,Small,Small,1,3.8485468466909913
2,23.730469605142314,1.6646769998248878,Small,Medium,0,0.0
2,9.290426205741701,5.603256392227085,Small,Small,1,6.659708886041822
9,7.359488173886411,9.190675051884645,Large,Large,1,4.3249582457988085
7,19.001888939608662,29.789396554647773,Large,Large,1,2.085426554547038
4,4.916039346999809,49.89916868960518,Small,Small,1,4.16368376267263
7,21.18146077890623,11.775410811679482,Large,Large,1,3.4385189215013607
7,14.847475255514572,14.445496341757908,Large,Large,1,3.509340461694518
1,18.66204948830731,5.746411875467111,Small,Small,1,5.912002166197471
5,1.3204288159871957,12.505883065332252,Medium,Medium,1,6.604849554582012
2,20.484706747969188,23.61698657076236,Large,Small,0,0.0
8,6.706808897302147,13.489795332189008,Large,Large,1,4.729469482855446
3,9.474923946473451,34.988073187615285,Large,Medium,0,0.0
1,13.662072654339871,31.866982296658907,Medium,Small,0,0.0
9,4.033331300999377,5.422250311532989,Small,Small,1,4.918541760460721
3,1.722291491713357,24.410261974104564,Small,Small,1,6.4193018753396425
5,3.4257592680715403,17.535188532289848,Small,Large,0,0.0
1,23.320018151912873,37.5298555642317,Small,Small,1,3.4886275278509067
3,5.071606522777006,8.878396730100135,Small,Medium,0,0.0
5,3.109001377222925,39.660485899473066,Medium,Medium,1,4.907628996571892
6,17.287469500610378,14.661936772124873,Small,Small,1,3.4449644413763134
3,11.736008947151413,17.60142940030977,Small,Large,0,0.0
9,11.234327310304476,42.25173213612561,Small,Medium,0,0.0
2,21.46774452543096,39.95333871582623,Small,Small,1,3.094735240310018
2,9.797757800206295,39.9155447913623,Large,Large,1,5.007560621223189
7,2.0667208456689763,1.5284713086728963,Large,Large,1,6.26798386312822
5,10.439463913665808,38.71302353272143,Small,Small,1,3.8622677125516987
9,23.051162921301955,31.112421333638036,Large,Small,0,0.0
7,17.50163876444256,26.28707033069327,Large,Large,1,2.5577382460727893
2,1.467506033220689,37.79631126029413,Medium,Medium,1,6.013822852194844
5,23.339960668664574,42.081609502136274,Large,Large,1,2.3842696643910437
